id	title	startYear	genres	principals
tt0124879	Simon Birch	1998	Comedy,Drama,Family	nm0808508,nm0001515,nm0000171,nm0001624,nm0425756
tt0124901	Thursday	1998	Action,Comedy,Crime	nm0005048,nm0001173,nm0005320,nm0001457,nm0940790
tt0125022	Heartbreakers	2001	Comedy,Crime,Romance	nm0000244,nm0001349,nm0000432,nm0000501,nm0592400
tt0125439	Notting Hill	1999	Comedy,Drama,Romance	nm0000424,nm0000210,nm0564500,nm0406975,nm0585011
tt0125454	Paulie	1998	Adventure,Comedy,Drama	nm0001687,nm0001724,nm0001507,nm0001117,nm0731253
tt0125664	Man on the Moon	1999	Biography,Comedy,Drama	nm0000120,nm0000362,nm0065418,nm0671761,nm0001232
tt0126029	Shrek	2001	Adventure,Animation,Comedy	nm0000196,nm0000552,nm0000139,nm0001475,nm0011470,nm0421776
tt0126250	Cookie's Fortune	1999	Comedy,Drama	nm0000335,nm0000194,nm0000239,nm0000563,nm0000265
tt0126388	Legionnaire	1998	Action,Adventure,Drama	nm0000241,nm0015382,nm0000925,nm0268297,nm0003423
tt0126604	Pecker	1998	Comedy,Drama	nm0000411,nm0000207,nm0000787,nm0431438,nm0000691
tt0126886	Election	1999	Comedy,Romance	nm0000111,nm0000702,nm0005098,nm0004795,nm0668247
tt0126916	For Love of the Game	1999	Drama,Romance,Sport	nm0000126,nm0000593,nm0000604,nm0540441,nm0000600
tt0127536	Elizabeth	1998	Biography,Drama,History	nm0000949,nm0318884,nm0191358,nm0289183,nm0001408
tt0127723	Can't Hardly Wait	1998	Comedy,Romance	nm0001349,nm0256121,nm0001432,nm0024404,nm0253323,nm0438226
tt0128278	Instinct	1999	Drama,Thriller	nm0000164,nm0000421,nm0000661,nm0005491,nm0005509
tt0128442	Rounders	1998	Crime,Drama	nm0000354,nm0001570,nm0001543,nm0000518,nm0001093
tt0128445	Rushmore	1998	Comedy,Drama,Romance	nm0005403,nm0000195,nm0931404,nm0001025,nm0027572
tt0128853	You've Got Mail	1998	Comedy,Drama,Romance	nm0000158,nm0000212,nm0001427,nm0000205,nm0001188
tt0129167	The Iron Giant	1999	Action,Adventure,Animation	nm0547349,nm0001065,nm0000098,nm0004874,nm0083348
tt0129280	The Out-of-Towners	1999	Comedy	nm0000188,nm0000443,nm0000092,nm0571897,nm0918873
tt0129290	Patch Adams	1998	Biography,Comedy,Drama	nm0000245,nm0518687,nm0005321,nm0000450,nm0001723
tt0129332	Ravenous	1999	Adventure,Horror,Western	nm0001602,nm0001015,nm0000274,nm0001111,nm0000944
tt0129387	There's Something About Mary	1998	Comedy,Romance	nm0000139,nm0000369,nm0001774,nm0262968,nm0125803,nm0268380
tt0130018	I Still Know What You Did Last Summer	1998	Horror,Mystery	nm0001349,nm0005327,nm0005275,nm0001616,nm0134176
tt0130121	Mickey Blue Eyes	1999	Comedy,Crime,Romance	nm0000424,nm0000675,nm0001001,nm0949350,nm0538614,nm0331956
tt0130623	Dinosaur	2000	Adventure,Animation,Drama	nm0000665,nm0000523,nm0942787,nm0005569,nm0500343,nm0957798
tt0131325	Bowfinger	1999	Comedy	nm0000188,nm0000552,nm0001287,nm0004724,nm0000568
tt0131369	Edtv	1999	Comedy,Drama	nm0000190,nm0001184,nm0086553,nm0091768,nm0000165
tt0131646	Wing Commander	1999	Action,Adventure,Sci-Fi	nm0005327,nm0000498,nm0004787,nm0001409,nm0730932
tt0131704	The Adventures of Rocky & Bullwinkle	2000	Adventure,Animation,Comedy	nm0000134,nm0000623,nm0005305,nm0004517,nm0005197
tt0131857	BASEketball	1998	Comedy,Sport	nm0005295,nm0001778,nm0045379,nm0000109,nm0001878
tt0132245	Driven	2001	Action,Drama,Sport	nm0000230,nm0661164,nm0001709,nm0000608,nm0001317
tt0132347	Mystery Men	1999	Action,Comedy,Fantasy	nm0001774,nm0000413,nm0000513,nm0000279,nm0882330
tt0132477	October Sky	1999	Biography,Drama,Family	nm0350453,nm0177933,nm0000368,nm0654104,nm0002653
tt0132512	At First Sight	1999	Drama,Romance	nm0000174,nm0000227,nm0000534,nm0001836,nm0005563
tt0132910	The Crow: Salvation	2000	Action,Crime,Fantasy	nm0000379,nm0040472,nm0266631,nm0531095,nm0620576
tt0133046	Teaching Mrs. Tingle	1999	Comedy,Thriller	nm0000545,nm0004846,nm0005017,nm0001787,nm0932078
tt0133093	The Matrix	1999	Action,Sci-Fi	nm0000206,nm0000401,nm0005251,nm0915989,nm0905154,nm0905152
tt0133152	Planet of the Apes	2001	Action,Adventure,Sci-Fi	nm0000242,nm0000307,nm0000619,nm0003817,nm0000318
tt0133189	SLC Punk!	1998	Comedy,Drama,Music	nm0000498,nm0329640,nm0001272,nm0000497,nm0580669
tt0133240	Treasure Planet	2002	Adventure,Animation,Family	nm0330687,nm0000668,nm0001737,nm0001975,nm0166256,nm0615780
tt0133751	The Faculty	1998	Horror,Mystery,Sci-Fi	nm0108287,nm0245112,nm0364977,nm0001326,nm0001675
tt0133952	The Siege	1998	Action,Thriller	nm0000243,nm0000246,nm0000906,nm0001724,nm0001880
tt0134084	Scream 3	2000	Horror,Mystery	nm0000274,nm0000117,nm0001073,nm0000630,nm0000127
tt0134119	The Talented Mr. Ripley	1999	Crime,Drama,Thriller	nm0000354,nm0000569,nm0000179,nm0000949,nm0005237
tt0134154	Ride with the Devil	1999	Drama,Romance,War	nm0001497,nm0000240,nm0452962,nm0042090,nm0000487
tt0134273	8MM	1999	Crime,Drama,Mystery	nm0000115,nm0001618,nm0001254,nm0001780,nm0001708
tt0134618	Mystery, Alaska	1999	Comedy,Drama,Sport	nm0000128,nm0000608,nm0000279,nm0005203,nm0005366
tt0134619	Disturbing Behavior	1998	Horror,Mystery,Sci-Fi	nm0005188,nm0005017,nm0001763,nm0576425,nm0638354
tt0134847	Pitch Black	2000	Action,Horror,Sci-Fi	nm0593664,nm0369513,nm0004874,nm0202966,nm0878638
tt0134983	Supernova	2000	Horror,Sci-Fi,Thriller	nm0000652,nm0004906,nm0000677,nm0000291,nm0001353,nm0000338
tt0137338	200 Cigarettes	1999	Comedy,Drama,Romance	nm0000255,nm0000729,nm0152638,nm0246585,nm0305405
tt0137363	Arlington Road	1999	Action,Crime,Drama	nm0000313,nm0000209,nm0000349,nm0204706,nm0671210
tt0137494	Entrapment	1999	Action,Crime,Romance	nm0000125,nm0001876,nm0000609,nm0001599,nm0000750
tt0137523	Fight Club	1999	Drama	nm0000093,nm0001570,nm0001533,nm0340260,nm0000399
tt0138097	Shakespeare in Love	1998	Comedy,Drama,History	nm0000569,nm0001212,nm0001691,nm0929489,nm0006960
tt0138304	The Astronaut's Wife	1999	Drama,Sci-Fi,Thriller	nm0000234,nm0000136,nm0608012,nm0245112,nm0712444
tt0138510	Idle Hands	1999	Comedy,Fantasy,Horror	nm0001701,nm0001293,nm0711805,nm0004695,nm0281869
tt0138524	Intolerable Cruelty	2003	Comedy,Crime,Romance	nm0000123,nm0001876,nm0000671,nm0001691,nm0001054,nm0001053
tt0138704	Pi	1998	Drama,Horror,Mystery	nm0347797,nm0546797,nm0791570,nm0366466,nm0004716
tt0138749	The Road to El Dorado	2000	Adventure,Animation,Comedy	nm0000177,nm0000110,nm0001609,nm0000800,nm0074426,nm0666802,nm0005076
tt0138946	The Yards	2000	Crime,Drama,Romance	nm0000242,nm0001618,nm0000234,nm0001001,nm0336695
tt0139134	Cruel Intentions	1999	Drama,Romance	nm0001264,nm0000202,nm0000702,nm0004757,nm0474955
tt0139239	Go	1999	Comedy,Crime	nm0001631,nm0001542,nm0937930,nm0004875,nm0510731
tt0139362	High Art	1998	Drama,Romance	nm0593664,nm0000639,nm0165101,nm0542759,nm0158966
tt0139414	Lake Placid	1999	Action,Comedy,Horror	nm0000403,nm0000597,nm0001624,nm0322407,nm0591171
tt0139462	Message in a Bottle	1999	Drama,Romance	nm0000126,nm0000705,nm0000056,nm0001698,nm0001502
tt0139654	Training Day	2001	Adventure,Crime,Drama	nm0000243,nm0000160,nm0001277,nm0000297,nm0298807
tt0139668	True Crime	1999	Crime,Drama,Mystery	nm0000142,nm0913460,nm0004986,nm0000249
tt0139699	Varsity Blues	1999	Comedy,Drama,Romance	nm0004735,nm0000685,nm0908094,nm0504516,nm0005367
tt0139809	The Thirteenth Floor	1999	Mystery,Sci-Fi,Thriller	nm0081572,nm0001543,nm0000090,nm0000352,nm0750857
tt0139876	Baasha	1995	Action,Crime,Drama	nm1686962,nm0707425,nm0619324,nm0706499,nm0897206,nm0471452,nm0417301,nm0222181
tt0140352	The Insider	1999	Biography,Drama,Thriller	nm0000128,nm0000199,nm0001626,nm0893204,nm0000520
tt0140379	A Midsummer Night's Dream	1999	Comedy,Fantasy,Romance	nm0000177,nm0000201,nm0000391,nm0001804,nm0001355
tt0141098	Forces of Nature	1999	Comedy,Romance	nm0000113,nm0000255,nm0005491,nm0001872,nm0400486
tt0141109	Jack Frost	1998	Comedy,Drama,Family	nm0000474,nm0000593,nm0189200,nm0004692,nm0003474
tt0141926	U-571	2000	Action,War	nm0000190,nm0000200,nm0000172,nm0000954,nm0609236
tt0141974	The War Zone	1999	Drama,Thriller	nm0935653,nm0032536,nm0038918,nm0069331,nm0000619
tt0142192	The Corruptor	1999	Action,Crime,Thriller	nm0000334,nm0000242,nm0949521,nm0070115,nm0001226
tt0142342	Big Daddy	1999	Comedy,Drama	nm0001191,nm0000725,nm0829537,nm0819850,nm0240797
tt0142688	The Ninth Gate	1999	Mystery,Thriller	nm0000136,nm0001449,nm0000565,nm0782561,nm0000591
tt0143145	The World Is Not Enough	1999	Action,Adventure,Thriller	nm0000112,nm0000521,nm0001015,nm0000612,nm0000776
tt0144084	American Psycho	2000	Crime,Drama,Horror	nm0000288,nm0857620,nm0524197,nm0756083,nm0366004
tt0144117	The Boondock Saints	1999	Action,Thriller	nm0000353,nm0001218,nm0005342,nm0217386,nm0240627
tt0144120	Bride of Chucky	1998	Comedy,Horror,Thriller	nm0000236,nm0000374,nm0001337,nm0820903,nm0950553
tt0144168	Dick	1999	Comedy	nm0000379,nm0931329,nm0000445,nm0002071,nm0281598
tt0144214	The General's Daughter	1999	Crime,Drama,Mystery	nm0000237,nm0000656,nm0000342,nm0000459,nm0922346
tt0144528	Nutty Professor II: The Klumps	2000	Comedy,Romance,Sci-Fi	nm0000552,nm0001390,nm0588777,nm0018099,nm0781842
tt0144640	Three to Tango	1999	Comedy,Romance	nm0000117,nm0001612,nm0001518,nm0001624,nm0764319
tt0144715	Holy Smoke	1999	Comedy,Drama	nm0000701,nm0000172,nm0357986,nm0498275,nm0001005
tt0144814	The Rage: Carrie 2	1999	Horror,Sci-Fi,Thriller	nm0004749,nm0518715,nm0116465,nm0810397,nm0002240,nm0541677
tt0144964	Highlander: Endgame	2000	Action,Adventure,Fantasy	nm0000483,nm0001600,nm0668271,nm0053887,nm0007439
tt0145487	Spider-Man	2002	Action,Adventure,Sci-Fi	nm0001497,nm0000379,nm0000353,nm0290556,nm0000600
tt0145503	Sunshine	1999	Drama,History,Romance	nm0000146,nm0365281,nm0001838,nm0000383,nm0843640
tt0145531	Stigmata	1999	Horror	nm0000099,nm0000321,nm0000596,nm0000505,nm0906548
tt0145547	Two Hands	1999	Comedy,Crime,Thriller	nm0005132,nm0000986,nm0275913,nm0519212,nm0429964
tt0145653	Angela's Ashes	1999	Biography,Drama	nm0001833,nm0001015,nm0106736,nm0654339,nm0000570
tt0145660	Austin Powers: The Spy Who Shagged Me	1999	Action,Adventure,Comedy	nm0000196,nm0001287,nm0001868,nm0001822,nm0005366
tt0145681	The Bone Collector	1999	Crime,Drama,Mystery	nm0000243,nm0001401,nm0001451,nm0740264,nm0637518
tt0145734	Playing by Heart	1998	Comedy,Drama,Romance	nm0000096,nm0000995,nm0000125,nm0000381,nm0141033
tt0145893	Simply Irresistible	1999	Comedy,Drama,Fantasy	nm0001264,nm0001218,nm0165101,nm0048414,nm0850516
tt0146309	Thirteen Days	2000	Drama,History,Thriller	nm0000126,nm0339304,nm0238057,nm0177020,nm0002044
tt0146316	Lara Croft: Tomb Raider	2001	Action,Adventure,Fantasy	nm0001401,nm0000685,nm0322513,nm0852965,nm0922346
tt0146336	Urban Legend	1998	Horror,Mystery,Thriller	nm0001467,nm0001860,nm0001261,nm0742146,nm0087595
tt0146675	End of Days	1999	Action,Fantasy,Horror	nm0000216,nm0000321,nm0000677,nm0001629,nm0001382
tt0146838	Any Given Sunday	1999	Drama,Sport	nm0000199,nm0000598,nm0000139,nm0000249,nm0000231
tt0146882	High Fidelity	2000	Comedy,Drama,Music	nm0000131,nm0005013,nm0521974,nm0085312,nm0001241
tt0146984	The Legend of Bagger Vance	2000	Drama,Fantasy,Sport	nm0000226,nm0000354,nm0000234,nm0569226,nm0000602
tt0147004	Little Voice	1998	Comedy,Drama,Music	nm0000950,nm0001363,nm0000323,nm0000191,nm0379179
tt0147612	Happiness	1998	Comedy,Drama	nm0011038,nm0001484,nm0000450,nm0048414,nm0001754
tt0147800	10 Things I Hate About You	1999	Comedy,Drama,Romance	nm0005132,nm0005466,nm0330687,nm0646351,nm0432627
tt0149261	Deep Blue Sea	1999	Action,Adventure,Sci-Fi	nm0005048,nm0004787,nm0000168,nm0571537,nm0001317
tt0149624	All the Pretty Horses	2000	Drama,Romance,Western	nm0000354,nm0004851,nm0001794,nm0129583,nm0000671
tt0149691	Anywhere But Here	1999	Comedy,Drama	nm0000215,nm0000204,nm0000952,nm0752527,nm0911061
tt0150377	Double Jeopardy	1999	Crime,Drama,Mystery	nm0000171,nm0000169,nm0339304,nm0918573,nm0000915
tt0150915	Hilary and Jackie	1998	Biography,Drama,Music	nm0001833,nm0341737,nm0289656,nm0607375,nm0875793
tt0150992	Hum Dil De Chuke Sanam	1999	Comedy,Drama,Musical	nm0706787,nm0006795,nm0222426,nm0782247,nm0080220
tt0151137	The Messenger: The Story of Joan of Arc	1999	Adventure,Biography,Drama	nm0000170,nm0000518,nm0012683,nm0019336,nm0000108
tt0151150	Josh	2000	Action,Drama,Musical	nm0451321,nm0706787,nm0802103,nm2528716,nm0451257
tt0151568	Topsy-Turvy	1999	Biography,Comedy,Drama	nm0000980,nm0179680,nm0002077,nm0810058,nm0005139
tt0151738	Never Been Kissed	1999	Comedy,Drama,Romance	nm0000106,nm0000274,nm0890232,nm0788340,nm0331532
tt0151804	Office Space	1999	Comedy	nm0515296,nm0000098,nm0379114,nm0619651,nm0431918
tt0152930	Taxi	1998	Action,Comedy,Crime	nm0618651,nm0225899,nm0182839,nm0332659,nm0000091
tt0155267	The Thomas Crown Affair	1999	Crime,Romance,Thriller	nm0000112,nm0000623,nm0001459,nm0001262,nm0001532
tt0155711	Flawless	1999	Crime	nm0000134,nm0000450,nm0587944,nm0061777,nm0001708
tt0155753	I'll Be Home for Christmas	1998	Comedy,Family	nm0001795,nm0004754,nm0492220,nm0170550,nm0762541
tt0155776	Jawbreaker	1999	Comedy,Crime,Thriller	nm0000535,nm0001261,nm0004748,nm0004301,nm0825434
tt0155975	Psycho	1998	Horror,Mystery,Thriller	nm0000681,nm0000162,nm0000194,nm0001557,nm0001814
tt0156812	My Dog Skip	2000	Comedy,Drama,Family	nm0005260,nm0000102,nm0000178,nm0005561,nm0751221
tt0156841	The Next Best Thing	2000	Comedy,Drama,Romance	nm0000187,nm0000391,nm0000973,nm0001152,nm0772259
tt0156934	Random Hearts	1999	Drama,Mystery,Romance	nm0000148,nm0000218,nm0001165,nm0001372,nm0001628
tt0157472	Clockstoppers	2002	Action,Adventure,Comedy	nm0103038,nm0829390,nm0305519,nm0000299,nm0000408
tt0157503	Drop Dead Gorgeous	1999	Comedy,Romance,Thriller	nm0000379,nm0000612,nm0000289,nm0005049,nm0417794
tt0157583	Enigma	2001	Drama,Mystery,Romance	nm0779084,nm0000701,nm0004787,nm0000562,nm0000776
tt0158371	Sweet and Lowdown	1999	Comedy,Drama,Music	nm0000576,nm0608090,nm0000095,nm0241909
tt0158493	Belly	1998	Crime,Drama	nm0621576,nm0229422,nm0382968,nm0914418,nm0930782
tt0158811	Muppets from Space	1999	Adventure,Comedy,Family	nm0324397,nm0926209,nm0057321,nm0625456,nm0384722
tt0158983	South Park: Bigger, Longer & Uncut	1999	Animation,Comedy,Fantasy	nm0005295,nm0001778,nm0074834,nm0005002
tt0159097	The Virgin Suicides	1999	Drama,Romance	nm0000379,nm0001326,nm0000249,nm0000678,nm0001068
tt0159273	Behind Enemy Lines	2001	Action,Drama,Thriller	nm0000432,nm0005562,nm0532683,nm0925916,nm0601382
tt0159365	Cold Mountain	2003	Adventure,Drama,History	nm0000179,nm0000173,nm0000250,nm0040586,nm0005237
tt0159382	Croupier	1998	Crime,Drama	nm0654110,nm0714919,nm0050437,nm0607916,nm0388198
tt0160009	The Art of War	2000	Action,Adventure,Crime	nm0000648,nm0000271,nm0001999,nm0559069,nm0240995
tt0160127	Charlie's Angels	2000	Action,Adventure,Comedy	nm0000139,nm0000106,nm0005154,nm0000195,nm0629334
tt0160184	Eye See You	2002	Crime,Thriller	nm0000230,nm0001165,nm0908116,nm0001434,nm0318947
tt0160399	Impostor	2001	Drama,Mystery,Sci-Fi	nm0111274,nm0000352,nm0000641,nm0000656,nm0001219
tt0160484	Lost Souls	2000	Drama,Horror,Thriller	nm0000213,nm0001035,nm0944077,nm0001311,nm0001405
tt0160611	Ordinary Decent Criminal	2000	Comedy,Crime	nm0000228,nm0000400,nm0611932,nm0226820,nm0642823
tt0160797	Rules of Engagement	2000	Drama,Thriller,War	nm0000169,nm0000168,nm0001602,nm0001426,nm0001243
tt0160862	She's All That	1999	Comedy,Romance	nm0005327,nm0000337,nm0000498,nm0908094,nm0410769
tt0160916	The Story of Us	1999	Comedy,Drama,Romance	nm0000246,nm0000201,nm0719705,nm0762424,nm0001661
tt0161081	What Lies Beneath	2000	Drama,Horror,Mystery	nm0000148,nm0000201,nm0870007,nm0001584,nm0000709
tt0161083	What's the Worst That Could Happen?	2001	Comedy,Crime	nm0001454,nm0000362,nm0000491,nm0000444,nm0918873
tt0162222	Cast Away	2000	Adventure,Drama,Romance	nm0000158,nm0000166,nm0584052,nm0925096,nm0000709
tt0162346	Ghost World	2001	Comedy,Drama	nm0000114,nm0000301,nm0424060,nm0000605,nm0959062
tt0162650	Shaft	2000	Action,Crime,Thriller	nm0000168,nm0001853,nm0000288,nm0942482,nm0005436
tt0162661	Sleepy Hollow	1999	Fantasy,Horror,Mystery	nm0000136,nm0000207,nm0001669,nm0002091,nm0000318
tt0162677	Summer of Sam	1999	Crime,Drama,Romance	nm0000491,nm0004778,nm0000227,nm0261170,nm0000490
tt0162973	Get Real	1998	Comedy,Drama,Romance	nm0799066,nm0331379,nm0110083,nm0366525,nm0794960
tt0162983	Hanging Up	2000	Comedy,Drama	nm0000473,nm0000212,nm0001435,nm0000527
tt0163025	Jurassic Park III	2001	Action,Adventure,Sci-Fi	nm0000554,nm0000513,nm0000495,nm0005273,nm0002653
tt0163187	Runaway Bride	1999	Comedy,Romance	nm0000210,nm0000152,nm0000349,nm0001185,nm0005190
tt0163651	American Pie	1999	Comedy	nm0004755,nm0005098,nm0005272,nm0177639,nm0919369,nm0919363
tt0163978	The Beach	2000	Adventure,Drama,Romance	nm0000138,nm0842770,nm0948679,nm0665265,nm0000965
tt0163983	Bless the Child	2000	Crime,Drama,Horror	nm0000107,nm0001751,nm0001722,nm0171052,nm0751080
tt0163988	Bringing Out the Dead	1999	Drama,Thriller	nm0000115,nm0000099,nm0000422,nm0000609,nm0000217
tt0164052	Hollow Man	2000	Action,Horror,Sci-Fi	nm0000102,nm0000223,nm0000982,nm0225332,nm0000682
tt0164108	The Muse	1999	Comedy	nm0000983,nm0000232,nm0000510,nm0000313
tt0164114	Drive Me Crazy	1999	Comedy,Drama,Romance	nm0004997,nm0004978,nm0004834,nm0582420,nm0776271
tt0164181	Stir of Echoes	1999	Horror,Mystery,Thriller	nm0000102,nm0178574,nm0002062,nm0001152,nm0462895
tt0164184	The Sum of All Fears	2002	Action,Drama,Thriller	nm0000255,nm0000151,nm1172817,nm0090309,nm0004675
tt0164212	Under Suspicion	2000	Crime,Drama,Thriller	nm0000151,nm0000432,nm0005048,nm0000899,nm0394280
tt0164334	Along Came a Spider	2001	Drama,Thriller	nm0000151,nm0000699,nm0005321,nm0048414,nm0848414
tt0164538	Dil Se..	1998	Drama,Romance	nm0451321,nm0463539,nm0006689,nm0944834,nm0711745
tt0164912	Stuart Little	1999	Adventure,Comedy,Family	nm0000150,nm0000133,nm0491402,nm0005151,nm0591450
tt0165623	Angst	1983	Drama,Horror,Thriller	nm0496441,nm0402234,nm0704850,nm0819735,nm0439231
tt0165710	Detroit Rock City	1999	Comedy,Music	nm0000411,nm0004709,nm0004867,nm0403134,nm0726472
tt0165798	Ghost Dog: The Way of the Samurai	1999	Crime,Drama	nm0001845,nm0798328,nm0868110,nm0331054,nm0000464
tt0165832	Interstate 60: Episodes of the Road	2002	Adventure,Comedy,Drama	nm0005188,nm0000198,nm0000621,nm0249378,nm0301826
tt0165854	The Limey	1999	Crime,Drama,Mystery	nm0000654,nm0001228,nm0000690,nm0350079,nm0001752
tt0165929	Romeo Must Die	2000	Action,Crime,Thriller	nm0001472,nm0004691,nm0913460,nm0005568,nm0005647
tt0165982	Sinbad: Legend of the Seven Seas	2003	Adventure,Animation,Comedy	nm0000093,nm0001876,nm0001212,nm0000201,nm1369708,nm0426333
tt0166175	East Is East	1999	Comedy,Drama	nm0700875,nm0060221,nm0746149,nm0659544,nm0640740
tt0166276	Monkeybone	2001	Animation,Comedy,Fantasy	nm0000409,nm0000403,nm0001806,nm0441592,nm0783139
tt0166396	Waking Ned Devine	1998	Comedy	nm0000846,nm0446303,nm0001217,nm0528462,nm0428600
tt0166485	Anna and the King	1999	Drama,History,Romance	nm0000149,nm0000334,nm0000499,nm0271657,nm0855035
tt0166813	Spirit: Stallion of the Cimarron	2002	Adventure,Animation,Drama	nm0000354,nm0000342,nm0836070,nm0076718,nm0038432,nm0177170
tt0166896	The Straight Story	1999	Biography,Drama	nm0002070,nm0000651,nm1886964,nm0139388,nm0000186
tt0166943	Music of the Heart	1999	Drama,Music	nm0000658,nm0001458,nm0227693,nm0029400,nm0000127
tt0167190	Hellboy	2004	Action,Adventure,Fantasy	nm0000579,nm0427964,nm0004757,nm0000457,nm0868219
tt0167260	The Lord of the Rings: The Return of the King	2003	Action,Adventure,Drama	nm0000704,nm0001557,nm0005212,nm0089217,nm0001392
tt0167261	The Lord of the Rings: The Two Towers	2002	Action,Adventure,Drama	nm0000704,nm0005212,nm0001557,nm0089217,nm0001392
tt0167404	The Sixth Sense	1999	Drama,Mystery,Thriller	nm0000246,nm0005286,nm0001057,nm0931404,nm0796117
tt0167427	Superstar	1999	Comedy,Romance	nm0788340,nm0002071,nm0005006,nm0005558,nm0567126
tt0167456	Thunderbirds	2004	Action,Adventure,Comedy	nm0000200,nm0000381,nm0001426,nm1227232,nm0000408
tt0168501	The Best Man	1999	Comedy,Drama,Romance	nm0004875,nm0000505,nm0004820,nm0674782,nm0002700
tt0168629	Dancer in the Dark	2000	Crime,Drama,Musical	nm0001951,nm0000366,nm0001556,nm0001780,nm0001885
tt0168786	Antwone Fisher	2002	Biography,Drama	nm0000243,nm1035682,nm0117146,nm1287636
tt0169102	Lagaan: Once Upon a Time in India	2001	Drama,Musical,Sport	nm0451148,nm0944834,nm0961737,nm0791226,nm0332950
tt0169547	American Beauty	1999	Drama	nm0000228,nm0000906,nm0000301,nm0004747,nm0005222
tt0170016	How the Grinch Stole Christmas	2000	Comedy,Family,Fantasy	nm0000120,nm0597410,nm3679189,nm0001787,nm0000165
tt0170691	Tigerland	2000	Drama,War	nm0268199,nm0205127,nm0004286,nm0347509,nm0001708
tt0171363	The Haunting	1999	Fantasy,Horror,Mystery	nm0000553,nm0001876,nm0005562,nm0000666,nm0000957
tt0171433	Keeping the Faith	2000	Comedy,Drama,Romance	nm0001774,nm0001570,nm0001184,nm0000843
tt0171580	Nurse Betty	2000	Comedy,Crime,Drama	nm0000250,nm0000151,nm0001674,nm0001427,nm0001438
tt0171685	Ratcatcher	1999	Drama	nm0281107,nm0560103,nm0247035,nm0829672,nm0708903
tt0171804	Boys Don't Cry	1999	Biography,Crime,Drama	nm0005476,nm0001721,nm0765597,nm0786639,nm0005303
tt0172156	Bad Boys II	2003	Action,Comedy,Crime	nm0000226,nm0001454,nm0005517,nm0003244,nm0000881
